"id","sender","message","date","geolat","geolon"
333738338165063680,"zhoulleplegaria","@aliMarmolejo wala c binay sa boboto ni senyora","Mon May 13 08:19:55 CST 2013",14.4992004,121.1857457
333738349653266432,"charievilla","“@jeffcanoy: Voters in Alaminos, Laguna reporting problems with PCOS machines; BEIs asking them to return by 12NN to vote”","Mon May 13 08:19:57 CST 2013",14.63934873,121.03632228
333738361405706240,"nina09cielo","Duty muna bago boto! :) (@ Starbucks Coffee w/ 2 others) http://t.co/zmEiLI9nUk","Mon May 13 08:20:00 CST 2013",14.5537506,121.05081797
333738376547143680,"NestorsChan","Vote in a historic election (@ Jose Abad Santos High School) [pic]: http://t.co/ed49Iy60Dh","Mon May 13 08:20:04 CST 2013",14.59715075,120.97182675
333738377809641474,"Rio_Catherine","Done! #electionday #election2013 @ VERGONVILLE ELEMENTARY SCHOOL http://t.co/DzgJCAngYe","Mon May 13 08:20:04 CST 2013",14.459317,120.981234
333738396969205760,"gandanadroid","Praying for the Philippines today.  Change is in your hands. Vote wisely. Do your part! :)","Mon May 13 08:20:09 CST 2013",14.5684808,120.9900361
333738403139055616,"yourjohnmark06","@mhadssalvacion @_imGENERo00us @renzoooy Ahh. Haha. Sensya. Sayang naman. Every vote counts din. #MuffinBrothers","Mon May 13 08:20:10 CST 2013",13.8312315,121.3845051
333738403394891776,"ellagattor","I will vote for no one. I'll have my sheet void. #idonttrustphpolitics","Mon May 13 08:20:10 CST 2013",14.3913,121.04053
333738464774328320,"iameivor","Vote wisely everyone... DAPAT TAMA! #electionday","Mon May 13 08:20:25 CST 2013",14.6179401,120.9747522
333738472173076480,"edsamarcos","""@balenpampanga: Meg umpisa na pu ing pamag-botu. Mapilan karing PCOS machine ali la gagana. #eleksyon2013 #balenpampanga"" RT","Mon May 13 08:20:26 CST 2013",15.2131411,120.5760481
333738477709586432,"abbycorre14","Sa mga boboto palang, bring your IDs. Naghahanap kasi yung iba ng ID kasi baka ghost voters daw. #VotersTip","Mon May 13 08:20:28 CST 2013",14.6046106,121.0326805
333738485750063104,"mynameisbrew","Good morning Twitter friends! Vote wisely today. #rockthevote #election","Mon May 13 08:20:30 CST 2013",14.6797923,121.0318709
333738531463770112,"DunhillJolo","Vote wisely! :)","Mon May 13 08:20:41 CST 2013",14.5861388,121.0853697
333738537604243456,"JRhyan","Vote Wisely :) (@ Mapulang Lupa Elementary School (MAPLES)) http://t.co/lhZXfEdYN6","Mon May 13 08:20:42 CST 2013",14.7016468,121.00032806
333738550342344705,"thebabblebee","Voters, please vote wisely.?","Mon May 13 08:20:45 CST 2013",14.57763964,121.10677611
333738552246554624,"CoBraaaah","Time to vote.. Hoping for a change here in Manila.. Enough of BS and corruption.. (@ Jose Abad Santos High School) http://t.co/4XxsnskD90","Mon May 13 08:20:46 CST 2013",14.59715075,120.97232534
333738566561705985,"miamooreshi","??""@ohteenquotes: It's the Election Day in the Philippines! Vote wisely, Filipinos! #Halalan2013 #PHvote""","Mon May 13 08:20:49 CST 2013",14.99041,120.70672
333738580797181952,"kimbaloserr","Election day pero i dont vote so its only GC day for meee :))","Mon May 13 08:20:52 CST 2013",14.6228998,120.9981529
333738582160330752,"TephVasquez","Lets all go and vote, wake up early :-)","Mon May 13 08:20:53 CST 2013",14.64200278,120.95637734
333738658479874050,"soltuano","Goodmorning :-) Vote wisely :-","Mon May 13 08:21:11 CST 2013",14.2101805,121.1282292
333738659419406336,"Solaris__","My vote will hopefully make a change! (@ Tunasan Elementary School) http://t.co/zBPMZ8kWzb","Mon May 13 08:21:11 CST 2013",14.38150932,121.05084693
333738662347026432,"charievilla","“@joyfully1120: @charievilla @iamsuperbianca @bayanmo dto po sa bgy pembo, makati, precint no. 1036 a&b wla pong botohan sira ang PCOS""","Mon May 13 08:21:12 CST 2013",14.6393488,121.03632226
333738676305682433,"ladyheart06","Goodmorning! Lets have a peaceful, orderly election today. Stay safe everyone and vote wisely.","Mon May 13 08:21:15 CST 2013",14.821293,121.072537
333738682345467904,"neeej_26","""@QueenAshi: Praying for a fair, smooth and safe election! Mabuhay Pilipinas! Vote Wisely!""","Mon May 13 08:21:17 CST 2013",14.494551,121.0363694
333738697864388609,"bleyeyey","Election Day! Gonna vote with my brother today! I dont know what my precinct number is.. Oh wells will figure that later.","Mon May 13 08:21:20 CST 2013",14.6070641,121.0503388
333738710883524609,"calcQ","@VeniceFurio Im voted for 7 senators and Ladlad =)","Mon May 13 08:21:23 CST 2013",14.5705545,121.0256004
333738721541226497,"samdanguilan","Almost there after waiting for 15 minutes! That was fast! :) #eleksyon2013 #dapattama @gmanews… http://t.co/7GtI90DPXi","Mon May 13 08:21:26 CST 2013",14.614703,121.063085
333738756089716736,"IslaBienita","Right exercised. :-) #eleksyonmay2013 #dapattama @ San Juan, Hagonoy, Bulacan http://t.co/yBHiUnVaEk","Mon May 13 08:21:34 CST 2013",14.86823182,120.74038609
333738779057745920,"eyar25","Time to Vote!!! ??? (at Alapan1 Elementary School) — http://t.co/zzzBAfL3xw","Mon May 13 08:21:40 CST 2013",14.41569209,120.91901527
333738797835644929,"akodawsiKIKO","Nakakainis lang yung HALALAN2013 App .. di magamit ng maayos !","Mon May 13 08:21:44 CST 2013",14.59962099,121.0032712
333738829691359232,"imaprettyjelly","Election day! God bless everyone! Vote Responsibly :)))))","Mon May 13 08:21:52 CST 2013",14.2891892,121.0105724
333738860263665664,"marky31","Medyo mabagal dito sa pinipilahan kong precinct. Buti at maaga ako nagpunta. #Halalan2013","Mon May 13 08:21:59 CST 2013",14.66315892,120.95087133
333738872708161536,"nathanielcoi","“@krizzy_kalerQUI: Stop making stupid people famous. Stop electing them, too. #votesmart #Halalan2013”","Mon May 13 08:22:02 CST 2013",14.34519284,121.08509816
333738893302185985,"JettFoxxxx","I have cast my vote. Bow. http://t.co/UyuacrSJDZ","Mon May 13 08:22:07 CST 2013",14.7818241,120.9652458
333738931482918912,"yourjohnmark06","Nabigla yung ulo ko sa maagang gising. -.- Try ko muna matulog ulet. #EveryVoteCounts","Mon May 13 08:22:16 CST 2013",13.8312315,121.3845051
333738931524878337,"markcampoy","Casting our vote... di pa syado marami tao. Yey! (@ GUADALUPE VIEJO ELEMENTARY SCHOOL) http://t.co/5RcNvGFgn9","Mon May 13 08:22:16 CST 2013",14.56822,121.03998757
333738938437103616,"martmaigue","Know your candidates first before you vote! #votesmart http://t.co/C8mhndCzMI","Mon May 13 08:22:18 CST 2013",14.55167211,121.00102806
333738944824999936,"pastor_ey","@hazyjag I'll leave the mayoral blank. I'm so frustrated with their mudslinging.","Mon May 13 08:22:19 CST 2013",14.65773,121.01831
333738974684250113,"disllegue","""@TESSAsdfjkl: ELEKSYON = HELLeksyon!!"" Tae. Di pa ko ready.","Mon May 13 08:22:26 CST 2013",14.6157091,120.9635483
333739006019911680,"lemos_gel","Dinaan na lng s taho ang pagboto hahaha, aga pa naman gumising ni papa.. @ Aguinaldo Elementary School http://t.co/uADCNiD2b9","Mon May 13 08:22:34 CST 2013",14.61630859,121.06358277
333739011879337984,"caildefonso","One vote that can change the lives of the Filipino people. Please exercise our right to choose leaders… http://t.co/KPQsVMhTIZ","Mon May 13 08:22:35 CST 2013",14.37493978,120.8794239
333739023245905922,"JGVillena","Today is the day. Exercise your right to vote; #Halalan2013","Mon May 13 08:22:38 CST 2013",14.42983993,120.99140985
333739044146143234,"gReJeME","Saving the best for last! Mamayang gabi na ako Boboto","Mon May 13 08:22:43 CST 2013",14.56178,120.99773
333739045777731584,"bleyeyey","If you don't Vote today, you don't have the Right to complain with our Government. #Election2013 #SocialResponsibility","Mon May 13 08:22:43 CST 2013",14.6070637,121.0503385
333739105525575681,"edzgaytano","off to Lucena after shift to exercise my right to vote :-) (@ JAC Liner Inc. (Pasay Terminal)) http://t.co/oqH9ibX1YI","Mon May 13 08:22:57 CST 2013",14.55425944,120.99685192
333739134847971328,"KatePogi","""@pprriinncceess_: PHL - Vote wisely ?""","Mon May 13 08:23:04 CST 2013",14.3998827,120.9650326
333739147137257473,"misterjpmanahan","Welcome to the madness of elections in @SanMateoRizal. #juanvote #phvote #halalan2013 #eleksyon2013 http://t.co/q7xlutg4C5","Mon May 13 08:23:08 CST 2013",14.695013,121.121696
333739179324350464,"HannyRaisins","Goodmorning!Phil. Election 2013","Mon May 13 08:23:15 CST 2013",14.71949,121.06366
333739191672377346,"saintmykell","@gmanews #Eleksyon2013 takes the lead on the coverage of this election! #DapatTama #HandsDownWinner","Mon May 13 08:23:18 CST 2013",14.5703249,121.132035
333739200669179904,"mynameisbrew","RT ""@atomaraullo: Will be monitoring the situation in Taguig the whole day. Please lend me your eyes and ears Taguigeños! :) #Halalan2013""","Mon May 13 08:23:20 CST 2013",14.6800753,121.0320091
333739239965597697,"trickydick07","Vote wisely.","Mon May 13 08:23:30 CST 2013",14.56576174,121.09169501
333739268558180352,"marky31","Sabi ni tatay iboto ko daw sa party-list ang #AnWaray.","Mon May 13 08:23:36 CST 2013",14.6623139,120.95545356
333739299684102145,"maireviola","Violet on blue #Eleksyon2013 @ Medicion 1-C http://t.co/UPNXVmYH8P","Mon May 13 08:23:44 CST 2013",14.4352613,120.9314443
333739306285932545,"JanelleLadonga","Voters waiting for their turn to vote at Morning Breeze Elementary School Covered Court http://t.co/ZilUGMgILe","Mon May 13 08:23:46 CST 2013",14.6616932,120.9898871
333739310060810240,"theedgybarby","Vote wisely.","Mon May 13 08:23:46 CST 2013",14.971185,120.5297366
333739344659619840,"Bb_Chechay","#Laguna, sino ang gobernador mo? #EREjercito o #EgaySanLuis #phvote #halalan2013","Mon May 13 08:23:55 CST 2013",14.2690866,121.3993376
333739350787497985,"akodawsiKIKO","kinakabahan ako sa labanang ABANTE AT OCAMPO ..Kaninong kulay kaya ang mas matingkad? Pero sa ASUL tlga ako :) Vote Wisely Guys !","Mon May 13 08:23:56 CST 2013",14.59959031,121.00330079
333739392495661056,"POKNAT2007","To all voters you can use the halalan 2013 apps from comelec to find you precints. It is easy to find by using ur phone.","Mon May 13 08:24:06 CST 2013",14.6034775,121.082085
333739396652224513,"phanie12","Good morning! Vote wisely guys!","Mon May 13 08:24:07 CST 2013",14.67081838,121.05448219
333739399487553536,"cruzjhemz","Alcantara, belgica, casino, delosreyes, gordon, seneres, trillanes, hagedorn, penson, falcone, m. Magsaysay, llasos #power12 #halalan2013","Mon May 13 08:24:08 CST 2013",14.8745958,120.8023051
333739415425908736,"d_optimist","#Halalan2013 May mga bagong dating na media para icover ang pagboto dito sa Inosloban Marawoy National High School","Mon May 13 08:24:11 CST 2013",13.9808532,121.1663386
333739489715437568,"pipayskie","vote wisely #dapattama","Mon May 13 08:24:29 CST 2013",14.6704464,121.0693056
333739509265088512,"sexylady1208","#always...ok to wait for my turn to cast my vote,  everything is in order here...good job!","Mon May 13 08:24:34 CST 2013",14.5698501,121.0763296
333739571252703232,"martmaigue","Mag isip bago bumoto! ?
#votesmart http://t.co/mIoNoEs9Di","Mon May 13 08:24:49 CST 2013",14.55167212,121.00102806
333739590827520000,"AdoBernardo","Hometown. Voting. It's 8:15am and there are 50+ voters before me in the long line. #Election2013 [pic]: http://t.co/KRqdF1Dg1I","Mon May 13 08:24:53 CST 2013",14.500433,121.284449
333739600658956288,"LongliveFerdz","Was about to say exercise your right to vote until I saw the long line of voters #eleksyon2013 #Vote2013","Mon May 13 08:24:56 CST 2013",14.88210827,120.23492024
333739613044756481,"andrewcipres","Vote wisely :D (@ Daniel Fajardo Elementary School) http://t.co/xDNsbY5V78","Mon May 13 08:24:58 CST 2013",14.480287,120.978114
333739632225300480,"NMelican","In Canumay, senior citizen voters say they are treated well by poll officers. Priority lane was cause of confusion #vote2013 @cescamacatbag","Mon May 13 08:25:03 CST 2013",14.5536084,121.09169619
333739643692535808,"JohnCarLoyola","Praying for the Philippines today. Change is in our hands. Vote wisely!!! Goodmorning.","Mon May 13 08:25:06 CST 2013",14.192105,121.15845
333739654329294848,"heatherhalili19","Practice your right to vote.#election day","Mon May 13 08:25:08 CST 2013",14.9034407,120.8567027
333739735581347840,"phanie12","@Faaazzy jan ba botohan? Hehe","Mon May 13 08:25:28 CST 2013",14.67081384,121.0544763
333739738303442945,"zhoulleplegaria","boboto boboto?","Mon May 13 08:25:28 CST 2013",14.5049582,121.1844417
333739738865475585,"chanpangilinan","Good morning! ?? just a reminder voters, bawal ang hangal ngayong halalan ha.? #Halalan2013","Mon May 13 08:25:28 CST 2013",15.31888779,120.93735098
333739744267759616,"immthirteen",": And I'm done. Midterm Election 2013. ???????? @ Epifanio De Los Santos Elementary School http://t.co/sgx4xa5YOu","Mon May 13 08:25:30 CST 2013",14.57596884,120.9948381
333739759522414594,"markiern","""Congratulations, your vote has been registered.""
-PCOS machine

???? (at Bacoor, Cavite) [pic] — http://t.co/IkOlWFpVUw","Mon May 13 08:25:33 CST 2013",14.45518056,120.94747468
333739784872812546,"biTzjustin","@angelyndecastro onga kita ko kanina nung dumaan ako. dami kakain dun ngayun. :D naker hassle pa yang pain mo sa pagvote!","Mon May 13 08:25:39 CST 2013",13.7712561,121.0661127
333739812152549376,"iamdhine_03","Good morning. Vote Wisely.","Mon May 13 08:25:46 CST 2013",15.2788459,120.5677566
333739819568070657,"NHORway03","Good morning. Praying for the Philippines today. Change is in your hands. Vote wisely.??","Mon May 13 08:25:48 CST 2013",15.04112563,120.68865914
333739832641732608,"mikoagbayani","Inpeyrnes, medyo mabilis ang pila ngayon!!! :))) #halalan2013","Mon May 13 08:25:51 CST 2013",14.48923443,121.03004254
333739864711393283,"rianconde","#VoteSMART #Pagbabago2013 http://t.co/06ETzHEvwl","Mon May 13 08:25:59 CST 2013",14.67752202,121.11548242
333739889122238464,"keblavadia","@goddesspatrizia hahaha daaaaaamn. Still thinking if i will vote today haha","Mon May 13 08:26:04 CST 2013",14.58650132,121.01016342
333739889810108417,"andylim_dito","Nakapila na kami para bumoto dito sa Malabon! Buti di pa masyadong marami ang tao. :) #Eleksyon2013 @… http://t.co/EkewnQDucr","Mon May 13 08:26:04 CST 2013",14.65773077,120.95133245
333739930251579393,"NestorsChan","Vote in a historic election (@ Jose Abad Santos High School w/ 2 others) [pic]: http://t.co/TJ1ZdXDWI1","Mon May 13 08:26:14 CST 2013",14.59715075,120.97232534
333739959032893440,"nathanielcoi","Dear Daddy, armado ka na po ng prayers and good lucks! Sure win n yan! :) #MayorUrriquiaOfRizalLaguna","Mon May 13 08:26:21 CST 2013",14.34519284,121.08509816
333739966356140032,"qtxtn","Whew! Just exercised...nah, just my right to vote. #halalan @ cubao elementary http://t.co/H2e3axhMFm","Mon May 13 08:26:23 CST 2013",14.6253361,121.0496896
333739967064977408,"denver0ntweeter","Today, let's make history and forever change our future. Vote wisely! #firsttimevoter #eleksyon2013 #politics  #yourvote #votewisely","Mon May 13 08:26:23 CST 2013",14.738073,121.0159221
333739979756953601,"blissandvoid","Boto boto din pag may time. (at PLAINVIEW ELEMENTARY SCHOOL) [pic] — http://t.co/ueZy2PKAo9","Mon May 13 08:26:26 CST 2013",14.57862057,121.03028762
333739985285038081,"oohJC","Ang bilis naman ng mga nangyayare. May mga kaibigan akong nakaboto na!","Mon May 13 08:26:27 CST 2013",14.55457744,120.98448744
333740035536982017,"rccalibuso","#VoteSMART #Pagbabago2013 http://t.co/bWIksjHVaC","Mon May 13 08:26:39 CST 2013",14.67755944,121.11547748
333740038095511552,"NMelican","PCOS machine temporarily breaks down in Canumay Elem School, but poll officers resolved problem. #vote2013 @cescamacatbag","Mon May 13 08:26:40 CST 2013",14.55361335,121.09170511
333740040553385985,"misterjpmanahan","Now waiting in line to get a stub that would then get me into room for electoral process. #juanvote #phvote","Mon May 13 08:26:40 CST 2013",14.69583108,121.12150949
333740059264159745,"purpLEEberrry","Done! :)) #Halalan2013 http://t.co/RF5rUa7E6A","Mon May 13 08:26:45 CST 2013",14.55223,121.06121
333740067149475840,"avesapirena","""@Enzo_Pineda: Call now 6517919 Election Hotline GMA kulitin niyo si Andrea""--hahahaha sama mo","Mon May 13 08:26:47 CST 2013",14.630325,121.0460162
333740070613966849,"sjhooray","Finally got #inked today. Every vote counts. #DapatTama #ElectionsPH #Halalan2013 @ Quirino High School http://t.co/5hPEVDleNr","Mon May 13 08:26:48 CST 2013",14.63061423,121.06737247
333740076280475649,"otephmack12","People are too busy.... #election2013 (@ Matalino Street) http://t.co/kp68m8qsbX","Mon May 13 08:26:49 CST 2013",14.64488652,121.05209538
333740214835089408,"maisabelleal","I'm not doing anything right now, and i'm not going to vote so I'm going to the gym ????","Mon May 13 08:27:22 CST 2013",14.58838224,121.05739833
333740233613000704,"NMelican","PPCRV volunteers prioritizing the senior citizens in finding their designated precincts #vote2013 http://t.co/QwEh6vmO30 @JanelleLadonga","Mon May 13 08:27:26 CST 2013",14.55361049,121.09168952
333740236377059328,"meLkydoodlezzz","Boto boto din pag may time! #Election2013 (@ las pinas east national High School) http://t.co/1jyZtEra8d","Mon May 13 08:27:27 CST 2013",14.4565585,120.98101949
333740244706922497,"iammPrincess","Maging matalino sa pagboto","Mon May 13 08:27:29 CST 2013",14.2630413,121.0792608
333740246753763328,"pastor_ey","@hazyjag According to @AttyKarenJimeno the PCOS will still read the rest of your votes even if you leave some portions blank.","Mon May 13 08:27:30 CST 2013",14.65773,121.01831
333740293721554944,"chanpangilinan","Good morning! ?? just a reminder voters, bawal ang hangal ngayong halalan ha.?

#halalan2013 #votewisely #philippines","Mon May 13 08:27:41 CST 2013",15.31925021,120.93780007
333740404296003584,"leylabz","Sweating! #ElectionPrecinct","Mon May 13 08:28:07 CST 2013",14.6661176,121.0544499
333740406590296064,"yeliciousYEL","Botanteng hindi bobo. #eleksyon2013  #dapattama  #votewisely","Mon May 13 08:28:08 CST 2013",14.8390512,120.7939844
333740418229469184,"jesselytwinkle","Good morning ! Botohan na : )","Mon May 13 08:28:10 CST 2013",14.6277203,120.96614
333740419479392256,"AyaOseurg","eto naaaa #votewisely","Mon May 13 08:28:11 CST 2013",14.4524761,121.0327622
333740421878538240,"earltolentino15","@LolaGonzales987 hehehe bumoto kana po ba? o boboto palang? :)","Mon May 13 08:28:11 CST 2013",14.272643,121.1499745
333740445890928640,"nathanielcoi","Dapat pala na'picturan ko yung sobre ni arman na may laman na 200. Shet! #votebuying","Mon May 13 08:28:17 CST 2013",14.34519284,121.08509816
333740447686066177,"avypooh","Exercising my right to vote. Patience needed. Sira Ang PCOS machine at our cluster #PHvote [pic]: http://t.co/0WSQRYtTOG","Mon May 13 08:28:17 CST 2013",14.67495161,121.07232632
333740461577621504,"f3Ngshiu3","Exercising my right to vote. Vote wisely #my1sttime #Halalan2013 http://t.co/zHLGPOF4Gb","Mon May 13 08:28:21 CST 2013",14.56994,120.98955
333740495442419712,"roseyngo","Up early to vote. (@ Polytechnic University of the Philippines San Juan) http://t.co/MNZ8F2Vugl","Mon May 13 08:28:29 CST 2013",14.59468897,121.04015339
333740508830642177,"jdahkiss","Time to vote! Ang init lol (@ Marulas Elementary School) [pic]: http://t.co/XOY2Lmos8w","Mon May 13 08:28:32 CST 2013",14.635848,120.977127
333740509963120641,"pamcoprada","Vote according to your conscience, and not according to the list your church gave you. You wont go to hell by practising your right to vote.","Mon May 13 08:28:32 CST 2013",14.3081706,121.4548639
333740513998041089,"elaiLorenzo","Vote wisely . #halalan2013","Mon May 13 08:28:33 CST 2013",14.4242715,120.9577819
333740525427507200,"OmyGiiiLL","@tanyamunsayac boto mo ko ha?! Jkkkkk","Mon May 13 08:28:36 CST 2013",14.95383107,120.94057964
333740541852401664,"car_icar","Time to vote! Haba ng pilaaaaaaaaaa.... (@ Rosario Elementary School w/ 4 others) http://t.co/Yt7Dh60OW5","Mon May 13 08:28:40 CST 2013",14.58831788,121.08730888
333740559858556931,"TristanHighDef","Hipag Bart for Senator! #Pagbabago2013 #SaDaigdigngmgaBayaw #Bayaw #Selfie #Selfiemomukhamo #VoteSmart… http://t.co/2bSwSqNLvp","Mon May 13 08:28:44 CST 2013",14.57349334,121.05401003
333740575293575169,"misterjpmanahan","There are some antsy people here. Syempre gusto makaboto agad. Can't blame them. #juanvote #phvote","Mon May 13 08:28:48 CST 2013",14.69517217,121.12098933
333740576841293824,"avesapirena","""@PARTYPILIPINAS7: #DapatTama #Eleksyon2013""--pag biglang magshutdown ang kuryente,  #alamna","Mon May 13 08:28:48 CST 2013",14.630326,121.0460155
333740586026795009,"charievilla","“@ministryshrooms: ""@ryannemurcia: PCOS are damaged in Ipil Central Elementary School. #ElectionDay #Philippines"" @charievilla @bayanmo”","Mon May 13 08:28:50 CST 2013",14.63934879,121.03632229
333740586483982337,"AkoShrwin","#PhotoRequestGranted
#NoTag
#OldChuckTaylor
#ElectionDay
#BV's (at Workforce Station - 02) [pic] — http://t.co/gQg0NqNCEw","Mon May 13 08:28:51 CST 2013",14.54414368,121.02075195
333740619648352257,"Mitcccch","Goodmorning :) vote wisely","Mon May 13 08:28:58 CST 2013",15.4748367,120.5972478
333740620969553923,"amchellecoholic","Election Day -exercising my right as a filipino. Holding area. Pcos not yet operating sheeeezzzz.. #79 #inipmode #inetdin","Mon May 13 08:28:59 CST 2013",14.5409073,121.0557472
333740627428769792,"Dencio333","@COMELEC magulo systema eleksyon cogeo antipolo","Mon May 13 08:29:00 CST 2013",14.6190413,121.1691675
333740650216439808,"Bb_Chechay","WTF! @komikero: Nancy Binay on Political Dynasties: ""For me, first of all, at the end of the day, it is the people who will vote."" Well, DUH","Mon May 13 08:29:06 CST 2013",14.2690864,121.3993346
333740675176734721,"IAmVonSerrano","Dapat Tama! Bayan Mo, Patrol Mo! #Voter #Indelible #Ink #Philippines #Elections #May13 #2013… http://t.co/Uq8wJVpJf2","Mon May 13 08:29:12 CST 2013",14.71231412,121.0498784
333740694277586946,"leylabz","Vote wisely. Tell me, who the hell is Wisely? #ClassicJoke","Mon May 13 08:29:16 CST 2013",14.6661176,121.0544499
333740697649831937,"samanthaluz326","@ukgdos @bayanmo #halalan2013. D po gumagana ang back up memory nang pcos machine namin dito","Mon May 13 08:29:17 CST 2013",14.53753,121.0597
333740698656460801,"akositurat","Election here is still fine. #phvote #halalan2013 (@ Governor Modesto Castillo Memorial Cultural Center) http://t.co/VC5UgOubfg","Mon May 13 08:29:17 CST 2013",14.08171701,121.14646978
333740760837005312,"akosimjroxas05","Vote wisely!","Mon May 13 08:29:32 CST 2013",14.43425222,120.9983204
333740780294385665,"charievilla","“@jcmaningat: RT @antondulce: PCOS machines in UPIS, Q.C rejecting ballots being fed into it @kontradaya #PHvote #juanvote” @bayanmo","Mon May 13 08:29:37 CST 2013",14.63935204,121.03632556
333740794173341696,"martmaigue","Visit http://t.co/bGu0wPfcmn before u vote! 
#votesmart @rapplerdotcom @SMARTCares http://t.co/gxt6lhybE1","Mon May 13 08:29:40 CST 2013",14.55167194,121.00102804
333740806991126528,"jfdairojr","Judgement day. #Halalan2013 #election2013 #election  #philippines","Mon May 13 08:29:43 CST 2013",14.47679516,121.05684962
333740837664083968,"OmyGiiiLL","@tanyamunsayac di pa nga ako bumoboto hahaha!","Mon May 13 08:29:50 CST 2013",14.9529637,120.93726522
333740843833905152,"maisabelleal","@YkaiES Aga ah! I want to vote also.. ??","Mon May 13 08:29:52 CST 2013",14.5883826,121.0573992
333740890873004033,"juliusstamaria","done voting w/ my sister.. #votesmart #election @ Manuyo Elementary School http://t.co/8Wj2ef8AjF","Mon May 13 08:30:03 CST 2013",14.48256793,120.98517588
333740927518650368,"hashtagBiatch","Good morning! Don't forget your kodigo guys! Hahaha #bahalanasibatman Ano to exam?! #firsttime #votewisely","Mon May 13 08:30:12 CST 2013",14.5976031,120.9869103
333740935202603008,"iloveJosephson","I vote cuz I want a change in my community.. the power is in us. Pilipino people.. don't miss this… http://t.co/x0erajakHM","Mon May 13 08:30:14 CST 2013",14.56424397,121.05070977
333740938444804096,"rcknthnyXY","Vote wisely.","Mon May 13 08:30:14 CST 2013",14.6015356,120.9969583
333740945134718976,"roseandomingo","Vote wisely! #earlybird #sayangnailpolish #panginstagramnalang #halalan2013 #ink #instagram @… http://t.co/7Cv8K7QVM6","Mon May 13 08:30:16 CST 2013",14.56785444,121.01673066
333740946598535168,"LonoyStrike","Goodmorning!  Boboto din.","Mon May 13 08:30:16 CST 2013",14.5751351,121.0841035
333740951094849537,"chiesebolino03","#Wake up guyz!!!.

....ELECTION DAY!!!","Mon May 13 08:30:18 CST 2013",13.8635784,121.0013367
333740958787182592,"iLoveBianckee","The moment of truth has arrived,, PILIIN ang TAPAT at DAPAT!!! Huwag hayaang mapunta sa kamay ng di karapat dapat ang MAYNILA... #VoteWisely","Mon May 13 08:30:19 CST 2013",14.6289337,120.9822943
333740977795760129,"fhevielicious01","goodmorning ???? vote smart! VOTE WISELY! ??","Mon May 13 08:30:24 CST 2013",14.58970151,121.15027646
333741003708198913,"oyamateca","JUST IN: Paper Jam - PCOS machine in Cluster C of North Susana in QC. @rapplerdotcom #PHvote #rstream http://t.co/Trk1pf2yB7","Mon May 13 08:30:30 CST 2013",14.67546621,121.0729736
333741026286133249,"earltolentino15","look i'm done hahaha ^^ #votewisely #election2013 #philippines http://t.co/GmUW81yPJy","Mon May 13 08:30:36 CST 2013",14.272643,121.1499745
333741026692968449,"eyabeldia","“@kalilalmonte: Sabi ko naman iboto si hontiveros kasi... Nanuod sya ng Sintang Dalisay.” HAHAHA.","Mon May 13 08:30:36 CST 2013",14.64530987,121.07305858
333741133807112192,"IamrikkiDCruz","This is it! It's time to vote! Let us use our power to change our nation. ????????? #DapatTama #Eleksyon2013 #votePH #voteright #votewisely","Mon May 13 08:31:01 CST 2013",14.66933224,120.99890867
333741150047453184,"paopaoalcantara","-let's make a change! Vote wisely! #Halalan2013 http://t.co/BBX3PXyX5t","Mon May 13 08:31:05 CST 2013",14.46860611,121.04061389
333741171035758592,"drewado","Kodigo done! Off to precint. God Bless our entire nation. #botomode #Election2013","Mon May 13 08:31:10 CST 2013",14.39761783,120.9680191
333741244448641025,"janismyrtle","done casting my votes. #Halalan2013 #peaceful #JustGotHome (@ Delos Reyes's) http://t.co/BisD0ICJYm","Mon May 13 08:31:27 CST 2013",15.20531152,120.57971277
333741247313375232,"akosiavril","PNoy boboto sa tarlac... #central de azucarera elementaty school","Mon May 13 08:31:28 CST 2013",15.4756173,120.5831032
333741252673683457,"MARENGlicious","""@DonyaAngelica: Nakahanda na ang mga PCOS sa Hacienda! Facundo! Pabotohin na ang mga Alipin! #eleksyon2013""","Mon May 13 08:31:29 CST 2013",14.4961765,121.0243835
333741259116134400,"sonnie","Suceess! Vote wisely Philippines... #juanvote @ Celedonio Salvador Elementary School http://t.co/q66G0wjR6Q","Mon May 13 08:31:31 CST 2013",14.60901283,121.00204645
333741290757976064,"kringkringako","In fairview, my cabalen are making tiis sa longevity ng pila for voting kahit majinet! #eleksyon2013","Mon May 13 08:31:38 CST 2013",15.24549,120.84832
333741291613589504,"ItomitAzodnem","It's BOTO time! Good morning Pilipinas, vote wisely! (@ San Sebastian Village) http://t.co/CB2MP6hb1R","Mon May 13 08:31:39 CST 2013",15.47045651,120.59593908
333741299557601280,"neilke93","Villar and Mayor Lim is still campaigning inside. Assholes.","Mon May 13 08:31:41 CST 2013",14.3428694,121.0653789
333741304213303296,"engtionggo","Horrors this vote buying in Tacloban, daming mahihirap! Daming patay gutom! #ElectionDay #Halalan2013","Mon May 13 08:31:42 CST 2013",14.69767979,120.96666509
333741314590007296,"jtinelucas","Boto time (@ Filinvest 1 Clubhouse) http://t.co/MzixVtsNUY","Mon May 13 08:31:44 CST 2013",14.68149762,121.09531514
